IPV6电视,#genre#
CCTV3,http://117.72.68.25:9930/migu.php?id=cctv3
CCTV4,http://117.72.68.25:9930/migu.php?id=cctv4
CCTV5,http://117.72.68.25:9930/migu.php?id=cctv5
CCTV5+,http://117.72.68.25:9930/migu.php?id=cctv5p
CCTV6,http://117.72.68.25:9930/migu.php?id=cctv6
CCTV7,http://117.72.68.25:9930/migu.php?id=cctv7
CCTV8,http://117.72.68.25:9930/migu.php?id=cctv8
CCTV9,http://117.72.68.25:9930/migu.php?id=cctv9
CCTV10,http://117.72.68.25:9930/migu.php?id=cctv10
CCTV11,http://117.72.68.25:9930/migu.php?id=cctv11
CCTV12,http://117.72.68.25:9930/migu.php?id=cctv12
CCTV13,http://117.72.68.25:9930/migu.php?id=cctv13
CCTV14,http://117.72.68.25:9930/migu.php?id=cctv14
CCTV15,http://117.72.68.25:9930/migu.php?id=cctv15
CCTV17,http://117.72.68.25:9930/migu.php?id=cctv17
东方卫视,http://117.72.68.25:9930/migu.php?id=dfws
吉林卫视,http://117.72.68.25:9930/migu.php?id=jlws
青海卫视,http://117.72.68.25:9930/migu.php?id=qhws
陕西卫视,http://117.72.68.25:9930/migu.php?id=sxws
广东卫视,http://117.72.68.25:9930/migu.php?id=gdws
湖北卫视,http://117.72.68.25:9930/migu.php?id=hubws
江西卫视,http://117.72.68.25:9930/migu.php?id=jxws
江苏卫视,http://117.72.68.25:9930/migu.php?id=jsws
海南卫视,http://117.72.68.25:9930/migu.php?id=hinws
大湾区卫视,http://117.72.68.25:9930/migu.php?id=dwqws















湖北-酒店,#genre#
CCTV-1综合HD,http://113.57.109.48:1111/tsfile/live/1000_1.m3u8?key=txiptv
CCTV-2财经HD,http://113.57.109.48:1111/tsfile/live/1001_1.m3u8?key=txiptv
CCTV-3综艺HD,http://113.57.109.48:1111/tsfile/live/1002_1.m3u8?key=txiptv
CCTV-4中文国际HD,http://113.57.109.48:1111/tsfile/live/1003_1.m3u8?key=txiptv
CCTV-5体育HD,http://113.57.109.48:1111/tsfile/live/1004_1.m3u8?key=txiptv
CCTV-6电影HD,http://113.57.109.48:1111/tsfile/live/1005_1.m3u8?key=txiptv
CCTV-7国防军事HD,http://113.57.109.48:1111/tsfile/live/1006_1.m3u8?key=txiptv
CCTV-8电视剧HD,http://113.57.109.48:1111/tsfile/live/1007_1.m3u8?key=txiptv
CCTV-9纪录HD,http://113.57.109.48:1111/tsfile/live/1008_1.m3u8?key=txiptv
CCTV-10科教HD,http://113.57.109.48:1111/tsfile/live/1009_1.m3u8?key=txiptv
CCTV-11戏曲HD,http://113.57.109.48:1111/tsfile/live/1010_1.m3u8?key=txiptv
CCTV-12社会与法HD,http://113.57.109.48:1111/tsfile/live/1011_1.m3u8?key=txiptv
CCTV-13新闻HD,http://113.57.109.48:1111/tsfile/live/1012_1.m3u8?key=txiptv
CCTV-14少儿HD,http://113.57.109.48:1111/tsfile/live/1013_1.m3u8?key=txiptv
CCTV-15音乐,http://113.57.109.48:1111/tsfile/live/0015_1.m3u8?key=txiptv
CCTV-16奥林匹克HD,http://113.57.109.48:1111/tsfile/live/1014_1.m3u8?key=txiptv
CCTV-17农业农村HD,http://113.57.109.48:1111/tsfile/live/1015_1.m3u8?key=txiptv
CCTV5+体育赛事HD,http://113.57.109.48:1111/tsfile/live/1016_1.m3u8?key=txiptv
湖北卫视HD,http://113.57.109.48:1111/tsfile/live/1017_1.m3u8?key=txiptv
湖北影视HD,http://113.57.109.48:1111/tsfile/live/1018_1.m3u8?key=txiptv
湖北生活HD,http://113.57.109.48:1111/tsfile/live/1019_1.m3u8?key=txiptv
湖南卫视HD,http://113.57.109.48:1111/tsfile/live/1020_1.m3u8?key=txiptv
北京卫视HD,http://113.57.109.48:1111/tsfile/live/1021_1.m3u8?key=txiptv
东方卫视HD,http://113.57.109.48:1111/tsfile/live/1022_1.m3u8?key=txiptv
江苏卫视HD,http://113.57.109.48:1111/tsfile/live/1023_1.m3u8?key=txiptv
浙江卫视HD,http://113.57.109.48:1111/tsfile/live/1024_1.m3u8?key=txiptv
安徽卫视HD,http://113.57.109.48:1111/tsfile/live/1025_1.m3u8?key=txiptv
广东卫视HD,http://113.57.109.48:1111/tsfile/live/1026_1.m3u8?key=txiptv
深圳卫视HD,http://113.57.109.48:1111/tsfile/live/1027_1.m3u8?key=txiptv
天津卫视HD,http://113.57.109.48:1111/tsfile/live/1028_1.m3u8?key=txiptv
山东卫视HD,http://113.57.109.48:1111/tsfile/live/1029_1.m3u8?key=txiptv
辽宁卫视HD,http://113.57.109.48:1111/tsfile/live/1030_1.m3u8?key=txiptv
河北卫视HD,http://113.57.109.48:1111/tsfile/live/1031_1.m3u8?key=txiptv
河南卫视HD,http://113.57.109.48:1111/tsfile/live/1032_1.m3u8?key=txiptv
黑龙江卫视HD,http://113.57.109.48:1111/tsfile/live/1033_1.m3u8?key=txiptv
东南卫视HD,http://113.57.109.48:1111/tsfile/live/1034_1.m3u8?key=txiptv
江西卫视HD,http://113.57.109.48:1111/tsfile/live/1035_1.m3u8?key=txiptv
重庆卫视HD,http://113.57.109.48:1111/tsfile/live/1036_1.m3u8?key=txiptv
海南卫视HD,http://113.57.109.48:1111/tsfile/live/1037_1.m3u8?key=txiptv
贵州卫视HD,http://113.57.109.48:1111/tsfile/live/1038_1.m3u8?key=txiptv
四川卫视HD,http://113.57.109.48:1111/tsfile/live/1039_1.m3u8?key=txiptv
金鹰纪实HD,http://113.57.109.48:1111/tsfile/live/1040_1.m3u8?key=txiptv
快乐垂钓HD,http://113.57.109.48:1111/tsfile/live/1041_1.m3u8?key=txiptv
风云足球HD,http://113.57.109.48:1111/tsfile/live/1042_1.m3u8?key=txiptv
第一剧场HD,http://113.57.109.48:1111/tsfile/live/1043_1.m3u8?key=txiptv
CHC家庭影院HD,http://113.57.109.48:1111/tsfile/live/1044_1.m3u8?key=txiptv
CHC动作电影HD,http://113.57.109.48:1111/tsfile/live/1045_1.m3u8?key=txiptv
CHC高清电影HD,http://113.57.109.48:1111/tsfile/live/1046_1.m3u8?key=txiptv






内蒙-酒店,#genre#
CCTV-1,http://110.7.131.245:8096/tsfile/live/0001_1.m3u8?key=txiptv
CCTV-2,http://110.7.131.245:8096/tsfile/live/0002_1.m3u8?key=txiptv
CCTV-3,http://110.7.131.245:8096/tsfile/live/0003_1.m3u8?key=txiptv
CCTV-4,http://110.7.131.245:8096/tsfile/live/0004_1.m3u8?key=txiptv
CCTV-5,http://110.7.131.245:8096/tsfile/live/0005_1.m3u8?key=txiptv
CCTV6-电影,http://110.7.131.245:8096/tsfile/live/0006_1.m3u8?key=txiptv
CCTV-7,http://110.7.131.245:8096/tsfile/live/0007_1.m3u8?key=txiptv
CCTV-8,http://110.7.131.245:8096/tsfile/live/0008_1.m3u8?key=txiptv
CCTV9-纪录,http://110.7.131.245:8096/tsfile/live/0009_1.m3u8?key=txiptv
CCTV-10,http://110.7.131.245:8096/tsfile/live/0010_1.m3u8?key=txiptv
CCTV-11,http://110.7.131.245:8096/tsfile/live/0011_1.m3u8?key=txiptv
CCTV-12,http://110.7.131.245:8096/tsfile/live/0012_1.m3u8?key=txiptv
CCTV-13,http://110.7.131.245:8096/tsfile/live/0013_1.m3u8?key=txiptv
CCTV-14,http://110.7.131.245:8096/tsfile/live/0014_1.m3u8?key=txiptv
CCTV-15,http://110.7.131.245:8096/tsfile/live/0014_2.m3u8?key=txiptv
内蒙古,http://110.7.131.245:8096/tsfile/live/0018_1.m3u8?key=txiptv
浙江卫视,http://110.7.131.245:8096/tsfile/live/0124_1.m3u8?key=txiptv
江苏卫视,http://110.7.131.245:8096/tsfile/live/0127_1.m3u8?key=txiptv
湖北卫视,http://110.7.131.245:8096/tsfile/live/0132_1.m3u8?key=txiptv
广东卫视,http://110.7.131.245:8096/tsfile/live/0125_1.m3u8?key=txiptv
山西卫视,http://110.7.131.245:8096/tsfile/live/0118_1.m3u8?key=txiptv
贵州卫视,http://110.7.131.245:8096/tsfile/live/0120_1.m3u8?key=txiptv
上海卫视,http://110.7.131.245:8096/tsfile/live/0107_1.m3u8?key=txiptv
辽宁卫视,http://110.7.131.245:8096/tsfile/live/0121_1.m3u8?key=txiptv
山东卫视,http://110.7.131.245:8096/tsfile/live/0131_1.m3u8?key=txiptv
黑龙江卫视,http://110.7.131.245:8096/tsfile/live/0143_1.m3u8?key=txiptv
广西卫视,http://110.7.131.245:8096/tsfile/live/0113_1.m3u8?key=txiptv
兵团卫视,http://110.7.131.245:8096/tsfile/live/0115_1.m3u8?key=txiptv
北京卫视,http://110.7.131.245:8096/tsfile/live/0122_1.m3u8?key=txiptv
东南卫视,http://110.7.131.245:8096/tsfile/live/0137_1.m3u8?key=txiptv
天津卫视,http://110.7.131.245:8096/tsfile/live/0135_1.m3u8?key=txiptv
湖南卫视,http://110.7.131.245:8096/tsfile/live/0128_1.m3u8?key=txiptv
四川卫视,http://110.7.131.245:8096/tsfile/live/0123_1.m3u8?key=txiptv
深圳卫视,http://110.7.131.245:8096/tsfile/live/0126_1.m3u8?key=txiptv
云南卫视,http://110.7.131.245:8096/tsfile/live/0119_1.m3u8?key=txiptv
河南卫视,http://110.7.131.245:8096/tsfile/live/0139_1.m3u8?key=txiptv
江西卫视,http://110.7.131.245:8096/tsfile/live/0138_1.m3u8?key=txiptv
IPTV 6+,http://110.7.131.245:8096/tsfile/live/1010_1.m3u8?key=txiptv



山西-酒店,#genre#
CCTV1,http://113.25.252.226:9901/tsfile/live/0001_1.m3u8
CCTV2,http://113.25.252.226:9901/tsfile/live/0002_1.m3u8
CCTV3,http://113.25.252.226:9901/tsfile/live/0003_1.m3u8
CCTV4,http://113.25.252.226:9901/tsfile/live/0004_1.m3u8
CCTV5,http://113.25.252.226:9901/tsfile/live/0005_1.m3u8
CCTV6,http://113.25.252.226:9901/tsfile/live/0006_1.m3u8
CCTV7,http://113.25.252.226:9901/tsfile/live/0007_1.m3u8
CCTV8,http://113.25.252.226:9901/tsfile/live/0008_1.m3u8
CCTV9,http://113.25.252.226:9901/tsfile/live/0009_1.m3u8
CCTV10,http://113.25.252.226:9901/tsfile/live/0010_1.m3u8
CCTV11,http://113.25.252.226:9901/tsfile/live/0011_1.m3u8
CCTV12,http://113.25.252.226:9901/tsfile/live/0012_1.m3u8
CCTV13,http://113.25.252.226:9901/tsfile/live/0013_1.m3u8
CCTV14,http://113.25.252.226:9901/tsfile/live/0014_1.m3u8
CCTV15,http://113.25.252.226:9901/tsfile/live/0015_1.m3u8
上海卫视,http://113.25.252.226:9901/tsfile/live/0107_1.m3u8
江苏卫视,http://113.25.252.226:9901/tsfile/live/0127_1.m3u8
北京卫视,http://113.25.252.226:9901/tsfile/live/0122_1.m3u8
浙江卫视,http://113.25.252.226:9901/tsfile/live/0124_1.m3u8
辽宁卫视,http://113.25.252.226:9901/tsfile/live/0121_1.m3u8
安徽卫视,http://113.25.252.226:9901/tsfile/live/0130_1.m3u8
山东卫视,http://113.25.252.226:9901/tsfile/live/0131_1.m3u8
湖南卫视,http://113.25.252.226:9901/tsfile/live/0128_1.m3u8
广东卫视,http://113.25.252.226:9901/tsfile/live/0125_1.m3u8
广西卫视,http://113.25.252.226:9901/tsfile/live/0113_1.m3u8
重庆卫视,http://113.25.252.226:9901/tsfile/live/0142_1.m3u8
四川卫视,http://113.25.252.226:9901/tsfile/live/0123_1.m3u8
河南卫视,http://113.25.252.226:9901/tsfile/live/0139_1.m3u8
东南卫视,http://113.25.252.226:9901/tsfile/live/0137_1.m3u8
天津卫视,http://113.25.252.226:9901/tsfile/live/0135_1.m3u8
江西卫视,http://113.25.252.226:9901/tsfile/live/0138_1.m3u8
湖北卫视,http://113.25.252.226:9901/tsfile/live/0132_1.m3u8
吉林卫视,http://113.25.252.226:9901/tsfile/live/0116_1.m3u8
黑龙江卫视,http://113.25.252.226:9901/tsfile/live/0143_1.m3u8
山西卫视,http://113.25.252.226:9901/tsfile/live/0118_1.m3u8
陕西卫视,http://113.25.252.226:9901/tsfile/live/0136_1.m3u8
深圳卫视,http://113.25.252.226:9901/tsfile/live/0126_1.m3u8
贵州卫视,http://113.25.252.226:9901/tsfile/live/0120_1.m3u8
青海卫视,http://113.25.252.226:9901/tsfile/live/0140_1.m3u8
新疆卫视,http://113.25.252.226:9901/tsfile/live/0110_1.m3u8
西藏卫视,http://113.25.252.226:9901/tsfile/live/1003_1.m3u8
山西公共,http://113.25.252.226:9901/tsfile/live/0109_1.m3u8















西安-酒店,#genre#
CCTV-1,http://202.100.46.58:9901/tsfile/live/1000_1.m3u8?key=txiptv
CCTV-2,http://202.100.46.58:9901/tsfile/live/1001_1.m3u8?key=txiptv
CCTV-3,http://202.100.46.58:9901/tsfile/live/1002_1.m3u8?key=txiptv
CCTV-4,http://202.100.46.58:9901/tsfile/live/1003_1.m3u8?key=txiptv
CCTV-5,http://202.100.46.58:9901/tsfile/live/1004_1.m3u8?key=txiptv
CCTV-6,http://202.100.46.58:9901/tsfile/live/1005_1.m3u8?key=txiptv
CCTV-7,http://202.100.46.58:9901/tsfile/live/1006_1.m3u8?key=txiptv
CCTV-8,http://202.100.46.58:9901/tsfile/live/1007_1.m3u8?key=txiptv
CCTV-9,http://202.100.46.58:9901/tsfile/live/1008_1.m3u8?key=txiptv
CCTV-10,http://202.100.46.58:9901/tsfile/live/1009_1.m3u8?key=txiptv
CCTV-11,http://202.100.46.58:9901/tsfile/live/1012_1.m3u8?key=txiptv
CCTV-12,http://202.100.46.58:9901/tsfile/live/1011_1.m3u8?key=txiptv
CCTV-13,http://202.100.46.58:9901/tsfile/live/1013_1.m3u8?key=txiptv
CCTV-14,http://202.100.46.58:9901/tsfile/live/1014_1.m3u8?key=txiptv
CCTV-15,http://202.100.46.58:9901/tsfile/live/1015_1.m3u8?key=txiptv
CCTV-16,http://202.100.46.58:9901/tsfile/live/1016_1.m3u8?key=txiptv
陕西卫视,http://202.100.46.58:9901/tsfile/live/1017_1.m3u8?key=txiptv
东方卫视,http://202.100.46.58:9901/tsfile/live/1018_1.m3u8?key=txiptv
湖南卫视,http://202.100.46.58:9901/tsfile/live/1019_1.m3u8?key=txiptv
江苏卫视,http://202.100.46.58:9901/tsfile/live/1020_1.m3u8?key=txiptv
浙江卫视,http://202.100.46.58:9901/tsfile/live/1021_1.m3u8?key=txiptv
北京卫视,http://202.100.46.58:9901/tsfile/live/1022_1.m3u8?key=txiptv
广东卫视,http://202.100.46.58:9901/tsfile/live/1023_1.m3u8?key=txiptv
深圳卫视,http://202.100.46.58:9901/tsfile/live/1024_1.m3u8?key=txiptv
湖北卫视,http://202.100.46.58:9901/tsfile/live/1025_1.m3u8?key=txiptv
山东卫视,http://202.100.46.58:9901/tsfile/live/1026_1.m3u8?key=txiptv
四川卫视,http://202.100.46.58:9901/tsfile/live/1027_1.m3u8?key=txiptv
安徽卫视,http://202.100.46.58:9901/tsfile/live/1028_1.m3u8?key=txiptv
重庆卫视,http://202.100.46.58:9901/tsfile/live/1029_1.m3u8?key=txiptv
天津卫视,http://202.100.46.58:9901/tsfile/live/1030_1.m3u8?key=txiptv
东南卫视,http://202.100.46.58:9901/tsfile/live/1031_1.m3u8?key=txiptv
河南卫视,http://202.100.46.58:9901/tsfile/live/1032_1.m3u8?key=txiptv
江西卫视,http://202.100.46.58:9901/tsfile/live/1033_1.m3u8?key=txiptv
贵州卫视,http://202.100.46.58:9901/tsfile/live/1034_1.m3u8?key=txiptv
甘肃卫视,http://202.100.46.58:9901/tsfile/live/1035_1.m3u8?key=txiptv
宁夏卫视,http://202.100.46.58:9901/tsfile/live/1036_1.m3u8?key=txiptv
辽宁卫视,http://202.100.46.58:9901/tsfile/live/1037_1.m3u8?key=txiptv
青海卫视,http://202.100.46.58:9901/tsfile/live/1038_1.m3u8?key=txiptv
云南卫视,http://202.100.46.58:9901/tsfile/live/1039_1.m3u8?key=txiptv
厦门卫视,http://202.100.46.58:9901/tsfile/live/1040_1.m3u8?key=txiptv



湖南-酒店,#genre#
CCTV1,http://113.218.230.180:8081/tsfile/live/0001_1.m3u8?key=txiptv
CCTV2,http://113.218.230.180:8081/tsfile/live/0002_1.m3u8?key=txiptv
CCTV3,http://113.218.230.180:8081/tsfile/live/0003_1.m3u8?key=txiptv
CCTV4,http://113.218.230.180:8081/tsfile/live/0004_1.m3u8?key=txiptv
CCTV5,http://113.218.230.180:8081/tsfile/live/0005_1.m3u8?key=txiptv
CCTV6,http://113.218.230.180:8081/tsfile/live/0006_1.m3u8?key=txiptv
CCTV7,http://113.218.230.180:8081/tsfile/live/0007_1.m3u8?key=txiptv
CCTV8,http://113.218.230.180:8081/tsfile/live/0008_1.m3u8?key=txiptv
CCTV9,http://113.218.230.180:8081/tsfile/live/0009_1.m3u8?key=txiptv
CCTV10,http://113.218.230.180:8081/tsfile/live/0010_1.m3u8?key=txiptv
CCTV11,http://113.218.230.180:8081/tsfile/live/0011_1.m3u8?key=txiptv
CCTV12,http://113.218.230.180:8081/tsfile/live/0012_1.m3u8?key=txiptv
CCTV13,http://113.218.230.180:8081/tsfile/live/0013_1.m3u8?key=txiptv
CCTV14,http://113.218.230.180:8081/tsfile/live/0014_1.m3u8?key=txiptv
CCTV15,http://113.218.230.180:8081/tsfile/live/0015_1.m3u8?key=txiptv
CGTN纪录,http://113.218.230.180:8081/tsfile/live/0016_1.m3u8?key=txiptv
湖南卫视高清,http://113.218.230.180:8081/tsfile/live/0017_1.m3u8?key=txiptv
湖南都市高清,http://113.218.230.180:8081/tsfile/live/0018_1.m3u8?key=txiptv
湖南电影高清,http://113.218.230.180:8081/tsfile/live/0019_1.m3u8?key=txiptv
湖南娱乐高清,http://113.218.230.180:8081/tsfile/live/1000_1.m3u8?key=txiptv
湖南国际高清,http://113.218.230.180:8081/tsfile/live/1001_1.m3u8?key=txiptv
湖南金鹰卡通高清,http://113.218.230.180:8081/tsfile/live/1002_1.m3u8?key=txiptv
江苏卫视,http://113.218.230.180:8081/tsfile/live/0127_1.m3u8?key=txiptv
浙江卫视,http://113.218.230.180:8081/tsfile/live/0124_1.m3u8?key=txiptv
安徽卫视,http://113.218.230.180:8081/tsfile/live/0130_1.m3u8?key=txiptv
北京卫视,http://113.218.230.180:8081/tsfile/live/0122_1.m3u8?key=txiptv
天津卫视,http://113.218.230.180:8081/tsfile/live/0135_1.m3u8?key=txiptv
东方卫视,http://113.218.230.180:8081/tsfile/live/0107_1.m3u8?key=txiptv
江西卫视,http://113.218.230.180:8081/tsfile/live/0138_1.m3u8?key=txiptv
深圳卫视,http://113.218.230.180:8081/tsfile/live/0126_1.m3u8?key=txiptv
辽宁卫视,http://113.218.230.180:8081/tsfile/live/0121_1.m3u8?key=txiptv
东南卫视,http://113.218.230.180:8081/tsfile/live/0137_1.m3u8?key=txiptv
海南卫视,http://113.218.230.180:8081/tsfile/live/1003_1.m3u8?key=txiptv
广东卫视,http://113.218.230.180:8081/tsfile/live/0125_1.m3u8?key=txiptv
湖北卫视,http://113.218.230.180:8081/tsfile/live/0132_1.m3u8?key=txiptv
广西卫视,http://113.218.230.180:8081/tsfile/live/0113_1.m3u8?key=txiptv
山东卫视,http://113.218.230.180:8081/tsfile/live/0131_1.m3u8?key=txiptv
四川卫视,http://113.218.230.180:8081/tsfile/live/0123_1.m3u8?key=txiptv
重庆卫视,http://113.218.230.180:8081/tsfile/live/0142_1.m3u8?key=txiptv
云南卫视,http://113.218.230.180:8081/tsfile/live/0119_1.m3u8?key=txiptv
河南卫视,http://113.218.230.180:8081/tsfile/live/0139_1.m3u8?key=txiptv
黑龙江卫视,http://113.218.230.180:8081/tsfile/live/0143_1.m3u8?key=txiptv
贵州卫视,http://113.218.230.180:8081/tsfile/live/0120_1.m3u8?key=txiptv
河北卫视,http://113.218.230.180:8081/tsfile/live/0117_1.m3u8?key=txiptv
吉林卫视,http://113.218.230.180:8081/tsfile/live/0116_1.m3u8?key=txiptv
陕西卫视,http://113.218.230.180:8081/tsfile/live/0136_1.m3u8?key=txiptv
山西卫视,http://113.218.230.180:8081/tsfile/live/0118_1.m3u8?key=txiptv
内蒙古卫视,http://113.218.230.180:8081/tsfile/live/0109_1.m3u8?key=txiptv
宁夏卫视,http://113.218.230.180:8081/tsfile/live/0112_1.m3u8?key=txiptv
西藏卫视,http://113.218.230.180:8081/tsfile/live/0111_1.m3u8?key=txiptv
新疆卫视,http://113.218.230.180:8081/tsfile/live/0110_1.m3u8?key=txiptv
南方卫视,http://113.218.230.180:8081/tsfile/live/1004_1.m3u8?key=txiptv
卡酷动画,http://113.218.230.180:8081/tsfile/live/1005_1.m3u8?key=txiptv
优漫卡通,http://113.218.230.180:8081/tsfile/live/1006_1.m3u8?key=txiptv
哈哈炫动,http://113.218.230.180:8081/tsfile/live/1007_1.m3u8?key=txiptv










🌍新国信,#genre#
CCTV1高清,http://116.128.242.83:9901/tsfile/live/0001_1.m3u8?key=txiptv
CCTV2高清,http://116.128.242.83:9901/tsfile/live/0002_1.m3u8?key=txiptv
CCTV4高清,http://116.128.242.83:9901/tsfile/live/0004_1.m3u8?key=txiptv
CCTV5+高清,http://116.128.242.83:9901/tsfile/live/0005_1.m3u8?key=txiptv
CCTV5高清,http://116.128.242.83:9901/tsfile/live/0006_1.m3u8?key=txiptv
CCTV6高清,http://116.128.242.83:9901/tsfile/live/0007_1.m3u8?key=txiptv
CCTV7高清,http://116.128.242.83:9901/tsfile/live/0008_1.m3u8?key=txiptv
CCTV8高清,http://116.128.242.83:9901/tsfile/live/0009_1.m3u8?key=txiptv
CCTV9高清,http://116.128.242.83:9901/tsfile/live/0010_1.m3u8?key=txiptv
CCTV10高清,http://116.128.242.83:9901/tsfile/live/0011_1.m3u8?key=txiptv
CCTV11高清,http://116.128.242.83:9901/tsfile/live/0012_1.m3u8?key=txiptv
CCTV12高清,http://116.128.242.83:9901/tsfile/live/0013_1.m3u8?key=txiptv
CCTV13高清,http://116.128.242.83:9901/tsfile/live/0014_1.m3u8?key=txiptv
CCTV14高清,http://116.128.242.83:9901/tsfile/live/0015_1.m3u8?key=txiptv
CCTV15高清,http://116.128.242.83:9901/tsfile/live/0016_1.m3u8?key=txiptv
湖南导视,http://116.128.242.83:9901/tsfile/live/0003_1.m3u8?key=txiptv
安徽卫视高清,http://116.128.242.83:9901/tsfile/live/0128_1.m3u8?key=txiptv
北京卫视高清,http://116.128.242.83:9901/tsfile/live/0126_1.m3u8?key=txiptv
东方卫视高清,http://116.128.242.83:9901/tsfile/live/0118_1.m3u8?key=txiptv
东南卫视高清,http://116.128.242.83:9901/tsfile/live/0127_1.m3u8?key=txiptv
广东卫视高清,http://116.128.242.83:9901/tsfile/live/0124_1.m3u8?key=txiptv
河北卫视高清,http://116.128.242.83:9901/tsfile/live/0142_1.m3u8?key=txiptv
黑龙江卫视高清,http://116.128.242.83:9901/tsfile/live/0143_1.m3u8?key=txiptv
湖北卫视高清,http://116.128.242.83:9901/tsfile/live/0121_1.m3u8?key=txiptv
湖南电视剧高清,http://116.128.242.83:9901/tsfile/live/0120_1.m3u8?key=txiptv
湖南都市高清,http://116.128.242.83:9901/tsfile/live/0139_1.m3u8?key=txiptv
湖南公共高清,http://116.128.242.83:9901/tsfile/live/0117_1.m3u8?key=txiptv
湖南经视高清,http://116.128.242.83:9901/tsfile/live/0131_1.m3u8?key=txiptv
湖南卫视高清,http://116.128.242.83:9901/tsfile/live/0130_1.m3u8?key=txiptv
湖南娱乐高清,http://116.128.242.83:9901/tsfile/live/0125_1.m3u8?key=txiptv
江苏卫视高清,http://116.128.242.83:9901/tsfile/live/0113_1.m3u8?key=txiptv
江西卫视高清,http://116.128.242.83:9901/tsfile/live/1000_1.m3u8?key=txiptv
金鹰纪实高清,http://116.128.242.83:9901/tsfile/live/1001_1.m3u8?key=txiptv
金鹰卡通高清,http://116.128.242.83:9901/tsfile/live/1002_1.m3u8?key=txiptv
快乐购高清,http://116.128.242.83:9901/tsfile/live/1003_1.m3u8?key=txiptv
辽宁卫视高清,http://116.128.242.83:9901/tsfile/live/1004_1.m3u8?key=txiptv
山东卫视高清,http://116.128.242.83:9901/tsfile/live/1005_1.m3u8?key=txiptv
深圳卫视高清,http://116.128.242.83:9901/tsfile/live/1006_1.m3u8?key=txiptv
四川卫视高清,http://116.128.242.83:9901/tsfile/live/1007_1.m3u8?key=txiptv
天津卫视高清,http://116.128.242.83:9901/tsfile/live/1008_1.m3u8?key=txiptv
潇湘电影高清,http://116.128.242.83:9901/tsfile/live/1009_1.m3u8?key=txiptv
浙江卫视高清,http://116.128.242.83:9901/tsfile/live/1010_1.m3u8?key=txiptv
